Sat Dec 18 19:17:43 2021,2274.00
Sat Dec 18 19:17:44 2021,2396.00
Sat Dec 18 19:17:44 2021,2202.00
Sat Dec 18 19:17:44 2021,2208.00
Sat Dec 18 19:17:44 2021,2242.00
Sat Dec 18 19:17:44 2021,2228.00
Sat Dec 18 19:17:45 2021,2298.00
Sat Dec 18 19:17:45 2021,2228.00
Sat Dec 18 19:17:45 2021,2216.00
Sat Dec 18 19:17:45 2021,3372.00
Sat Dec 18 19:17:45 2021,2432.00
Sat Dec 18 19:17:46 2021,2258.00
Sat Dec 18 19:17:46 2021,2208.00
Sat Dec 18 19:17:46 2021,2290.00
Sat Dec 18 19:17:46 2021,2234.00
Sat Dec 18 19:17:46 2021,2252.00
Sat Dec 18 19:17:47 2021,2280.00
Sat Dec 18 19:17:47 2021,2124.00
Sat Dec 18 19:17:47 2021,2222.00
Sat Dec 18 19:17:47 2021,2182.00
Sat Dec 18 19:17:47 2021,2454.00
Sat Dec 18 19:17:48 2021,2288.00
Sat Dec 18 19:17:48 2021,2212.00
Sat Dec 18 19:17:48 2021,2324.00
Sat Dec 18 19:17:48 2021,2248.00
Sat Dec 18 19:17:48 2021,2480.00
Sat Dec 18 19:17:49 2021,2506.00
Sat Dec 18 19:17:49 2021,2258.00
Sat Dec 18 19:17:49 2021,2350.00
Sat Dec 18 19:17:49 2021,2310.00
Sat Dec 18 19:17:49 2021,2242.00
Sat Dec 18 19:17:50 2021,2294.00
Sat Dec 18 19:17:50 2021,2280.00
Sat Dec 18 19:17:50 2021,2198.00
Sat Dec 18 19:17:50 2021,2258.00
Sat Dec 18 19:17:50 2021,2198.00
Sat Dec 18 19:17:51 2021,2350.00
Sat Dec 18 19:17:51 2021,2602.00
Sat Dec 18 19:17:51 2021,2268.00
Sat Dec 18 19:17:51 2021,2452.00
Sat Dec 18 19:17:51 2021,2470.00
Sat Dec 18 19:17:52 2021,2464.00
Sat Dec 18 19:17:52 2021,2360.00
Sat Dec 18 19:17:52 2021,2212.00
Sat Dec 18 19:17:52 2021,2212.00
Sat Dec 18 19:17:52 2021,2234.00
Sat Dec 18 19:17:53 2021,2408.00
Sat Dec 18 19:17:53 2021,2198.00
Sat Dec 18 19:17:53 2021,2206.00
Sat Dec 18 19:17:53 2021,2188.00
Sat Dec 18 19:17:53 2021,2238.00
Sat Dec 18 19:17:54 2021,2274.00
Sat Dec 18 19:17:54 2021,2526.00
Sat Dec 18 19:17:54 2021,2530.00
Sat Dec 18 19:17:54 2021,2576.00
Sat Dec 18 19:17:55 2021,2362.00
